S860;S840;S844;S848;S830a;S830b;S830c;S890;D802_806sb;D802_806rb;D802_806sc;D802_806rc;D808_810sb;D808_810rb;D818_820sa;D818_820ra;D820_822sa;D820_822ra;D816_824sb;D816_824rb;D824_826sb;D824_826rb;D824_828sc;D824_828rc;D828_830sa;D828_830ra;D854_856sb;D854_856rb;D832_858sa;D832_858ra;D832_858sb;D832_858rb;D832_858sc;D832_858rc;D858_864sb;D858_864rb;D858_834sa;D858_834ra;D858_834sb;D858_834rb;D858_834sc;D858_834rc;D834_860sa;D834_860ra;D834_860sb;D834_860rb;D834_860sc;D834_860rc;D860_836sa;D860_836ra;D860_836sb;D860_836rb;D860_836sc;D860_836rc;D836_840sa;D836_840ra;D836_840sb;D836_840rb;D862_838sb;D862_838rb;D842_844sa;D842_844ra;D844_846sb;D844_846rb;D844_846sc;D844_846rc;D846_848sb;D846_848rb
5043.372201;2926.346378;7847.17937;10462.52402;13862.53219;2034.451649;5194.442616;3214.825013;2997.247901;4438.983714;3472.331093;8263.042689;4114.149177;6457.376804;2399.787742;6792.735876;4954.321573;4587.349654;9916.663103;2440.678232;4880.050064;3644.439428;181.4153593;11484.8328;4409.520279;2028.690675;5453.174196;3509.325622;19543.84988;11549.69368;8335.690292;9942.843293;3796.482005;21358.35429;2093.111507;21985.09696;30686.74595;3703.895351;30422.37032;6357.452529;10712.13743;3169.526624;6456.325622;3381.026833;3106.642827;2600.143255;7871.904386;17112.17696;260.9522843;10323.05574;3638.858984;1868.378108;9529.07675;8064.1918;3183.189182;17127.16469;15859.03199;10638.2403;1976.156816;4695.49072;8020.274494;17277.41081;4260.812759;646.2888132;4101.591836;6471.478685;23153.24986;8186.459961
5049.250365;2938.065227;7814.701522;10227.0089;14041.10817;2046.83212;5152.415838;3211.28806;3088.791768;4438.17574;3452.05955;8188.223084;4126.367217;6429.508208;2411.360983;6731.337447;4904.799892;4541.4877;9911.973786;2428.733277;4893.553606;3588.614067;171.5098039;11426.38407;4382.968282;1969.767193;5391.304604;3436.294081;19576.99206;11594.16295;8109.000139;9982.999279;3884.78602;21279.97539;2077.515269;21832.80286;30654.01776;3688.432242;30242.40934;6277.598561;10771.69532;3126.084586;6476.10668;3462.487133;3107.639807;2603.293413;7820.582927;16995.42847;263.6325714;10238.26732;3642.578634;1842.785551;9561.897364;8010.067623;3158.939526;16960.65536;15704.79763;10615.93818;1941.84065;4685.236126;7884.513417;16787.64122;4232.225169;651.1515505;4057.567305;6549.058693;23301.78449;8206.17875
5057.921669;2950.431786;7785.082264;9985.262675;14252.6357;2057.599291;5107.963786;3211.78011;3180.29787;4438.551628;3432.611947;8115.016362;4138.834556;6409.195004;2423.119769;6681.262375;4854.244059;4494.670285;9919.819251;2416.417548;4909.429925;3534.002203;161.6410575;11372.47423;4358.237428;1920.278399;5327.826302;3365.092656;19621.93538;11646.47067;7867.819754;10032.97994;3980.02375;21216.78473;2062.330484;21682.17882;30652.511;3674.97519;30081.71276;6204.11833;10836.80823;3108.492285;6519.145455;3555.27363;3110.858893;2609.449597;7774.400566;16883.22678;267.2084045;10162.93349;3648.24992;1818.912476;9597.147092;7957.904698;3137.167875;16820.84296;15575.28371;10598.83227;1909.674604;4675.276432;7759.092246;16303.94539;4203.568579;656.7315969;4014.202665;6641.037459;23464.56502;8246.32077
5069.154071;2962.573707;7757.762949;9742.160564;14487.85553;2066.306013;5062.577813;3215.528158;3269.10798;4439.676561;3413.932508;8044.260638;4150.888295;6396.381496;2434.398518;6641.641472;4803.466008;4447.649622;9939.517539;2403.926512;4926.996852;3480.997225;151.9089851;11322.56497;4335.944786;1882.99082;5263.721903;3295.776636;19675.22714;11703.55755;7617.743068;10090.99767;4078.165702;21163.6987;2047.593281;21534.01394;30679.78877;3663.161389;29937.74177;6138.164079;10906.49538;3112.363518;6580.135835;3656.175418;3115.928357;2617.854172;7733.174393;16776.26108;271.4793275;10097.64902;3655.573849;1797.276973;9633.037658;7907.709639;3117.80587;16709.73222;15472.34764;10586.11384;1879.544089;4665.359844;7647.044652;15836.64803;4174.577723;662.93566;3972.17257;6746.488124;23633.8276;8307.063576
5082.715528;2973.618642;7732.184932;9502.577793;14737.50838;2072.505137;5017.749275;3221.759199;3352.563872;4441.115728;3395.96546;7976.794023;4161.865533;6391.011988;2444.53165;6611.605549;4753.277673;4401.177924;9970.386689;2391.455637;4945.572216;3429.992523;142.4134515;11276.11801;4316.707424;1860.670982;5199.974022;3228.401307;19733.41466;11762.36426;7364.364011;10155.26484;4175.182381;21115.63364;2033.33979;21389.0973;30733.41416;3652.628031;29807.95753;6080.888049;10979.77602;3133.312081;6653.771707;3761.981592;3122.476469;2627.749507;7696.721497;16675.22054;276.2448845;10043.00867;3664.251429;1778.397132;9667.780788;7859.489059;3100.785156;16629.32785;15397.84688;10576.97414;1851.334518;4655.234569;7551.404307;15396.07387;4144.987337;669.6704472;3932.151672;6864.483833;23801.8084;8388.584726
5098.373996;2982.694241;7707.78957;9271.38959;14992.33498;2075.749515;4974.969526;3229.700227;3428.007321;4442.434312;3378.655028;7913.454633;4171.103369;6393.030785;2452.853586;6590.285417;4704.490987;4356.007406;10011.74474;2379.200392;4964.473845;3381.381489;133.2543216;11232.59505;4301.142412;1856.085413;5137.565273;3163.021959;19793.04524;11819.83151;7113.276513;10223.99386;4267.044291;21067.50591;2019.60614;21248.21801;30810.95028;3643.012309;29689.82122;6033.44248;11055.66937;3166.951771;6734.746959;3869.481246;3130.131503;2638.377968;7664.85897;16580.79434;281.3046193;9999.607215;3673.983668;1762.791043;9699.588206;7813.249572;3086.037376;16581.63458;15353.63885;10570.60444;1824.931303;4644.648812;7475.204879;14992.54761;4114.532153;676.8426661;3894.814625;6994.097728;23960.74355;8491.061776
5115.897433;2988.928156;7684.018217;9053.47118;15243.07607;2075.591998;4935.729919;3238.578237;3492.780101;4443.1975;3361.945437;7855.080579;4177.938903;6402.382192;2458.698744;6576.811886;4657.917885;4312.890282;10062.90974;2367.356245;4983.019569;3335.557514;124.5314604;11191.4578;4289.866818;1872.000637;5077.478269;3099.69388;19850.66619;11872.89999;6870.074507;10295.39709;4349.721939;21014.23189;2006.428458;21112.16515;30909.96021;3633.951417;29580.79403;5996.979614;11133.19467;3208.896384;6817.755479;3975.463473;3138.52173;2648.981921;7637.4039;16493.67168;286.4580759;9968.039409;3684.471572;1750.976794;9726.671637;7768.997791;3073.494173;16568.65713;15341.581;10566.196;1800.219857;4633.350779;7421.480042;14636.39397;4082.946908;684.3590243;3860.83608;7134.402952;24102.86921;8614.672282
5135.053794;2991.448038;7660.312228;8853.69779;15480.47239;2071.585437;4901.521808;3247.620225;3544.223984;4442.970477;3345.780914;7802.509975;4181.709233;6419.010512;2461.401545;6570.315768;4614.370302;4272.578765;10123.19973;2356.118665;5000.527217;3292.913986;116.3447327;11152.16797;4283.497711;1911.183181;5020.695626;3038.472356;19902.82483;11918.51039;6640.351922;10367.68694;4419.185828;20950.72792;1993.842875;20981.72783;31028.00705;3625.082547;29478.33714;5972.651691;11211.37115;3254.759717;6897.491155;4076.717368;3147.275421;2658.803734;7614.173378;16414.54174;291.5047984;9948.90002;3695.41615;1743.472476;9747.242807;7726.74033;3063.087191;16592.40023;15363.53075;10562.94007;1777.085591;4621.088675;7393.263464;14337.93767;4049.966336;692.1262293;3830.890693;7284.472648;24220.42154;8759.593802
5155.611038;2989.381538;7636.112959;8676.944646;15695.26466;2063.282682;4873.836549;3256.053185;3579.680746;4441.318429;3330.105683;7756.580935;4181.75146;6442.860051;2460.296408;6569.927873;4574.66017;4235.82507;10191.93274;2345.683118;5016.314619;3253.844298;108.7940035;11114.18725;4282.65216;1976.399573;4968.199958;2979.412676;19946.06847;11953.60339;6429.702688;10439.07578;4471.406465;20871.91038;1981.885518;20857.69513;31162.65389;3616.042892;29379.91172;5961.610954;11289.21804;3300.155566;6968.647876;4170.032025;3156.020849;2667.085773;7594.984494;16344.09368;296.2443306;9942.783812;3706.518409;1740.796178;9759.513441;7686.483802;3054.748072;16654.86859;15421.34555;10560.02792;1755.413918;4607.610707;7393.588817;14107.50344;4015.325171;700.0509885;3805.653115;7443.37996;24305.63668;8926.00389
5177.337121;2981.856309;7610.861765;8528.086974;15878.19362;2050.236586;4854.165495;3263.104112;3596.49216;4437.806541;3314.863969;7718.131573;4177.402682;6473.875112;2454.717753;6574.779014;4539.599425;4203.38141;10268.42682;2336.245074;5029.699603;3218.741839;101.9791376;11076.97736;4287.947233;2070.416337;4920.973877;2922.570128;19976.94443;11975.1197;6243.720737;10507.77601;4502.354354;20772.69562;1970.592517;20740.85616;31311.46385;3606.469645;29282.97894;5965.009643;11365.75458;3340.697729;7025.919528;4252.196537;3164.386284;2673.070407;7579.654338;16283.01671;300.4762164;9950.285551;3717.479356;1743.465989;9761.695264;7648.234821;3048.408461;16758.06694;15516.88282;10556.65081;1735.09025;4592.66508;7425.489772;13955.41597;3978.758147;708.0400096;3785.798;7610.198029;24350.75078;9114.080104
5200;2968;7584;8412;16020;2032;4844;3268;3592;4432;3300;7688;4168;6512;2444;6584;4510;4176;10352;2328;5040;3188;96;11040;4300;2196;4880;2868;19992;11980;6088;10572;4508;20648;1960;20632;31472;3596;29185;5984;11440;3372;7064;4320;3172;2676;7568;16232;304;9972;3728;1752;9752;7612;3044;16904;15652;10552;1716;4576;7492;13892;3940;716;3772;7784;24348;9324
5223.323019;2947.370714;7555.171709;8332.111148;16113.60406;2008.466061;4844.419476;3270.125122;3564.510604;4423.617511;3285.461424;7666.733938;4153.218966;6557.006226;2427.750769;6596.759673;4486.438427;4154.214904;10441.79986;2321.082802;5046.656755;3161.912127;90.93082341;11002.75623;4319.181212;2354.494564;4845.991952;2815.784917;19988.71656;11966.07016;5966.641249;10630.27463;4485.674395;20494.37811;1950.118692;20531.71377;31641.8829;3584.397763;29083.96602;6019.159634;11511.08025;3390.677028;7078.929518;4371.029637;3178.561608;2675.328432;7559.796524;16191.46647;306.6829068;10007.9958;3737.851967;1766.689925;9729.165214;7577.84916;3041.439184;17093.13461;15827.13012;10545.46128;1698.051176;4557.447682;7594.871493;13923.85812;3899.084334;723.8553037;3764.649725;7963.657879;24292.03485;9554.998089
5246.851068;2921.248357;7524.831689;8286.056633;16160.6442;1980.889057;4854.855566;3269.492857;3516.188569;4412.99186;3271.209588;7653.719531;4134.088947;6607.974124;2406.670484;6612.378996;4468.54963;4137.687589;10536.29204;2315.386136;5049.603285;3140.371383;86.74331206;10964.90448;4344.87635;2541.553932;4818.587407;2766.116859;19968.31171;11934.69671;5877.772626;10682.38467;4438.150475;20314.93744;1940.857704;20439.77668;31818.96293;3571.933195;28979.98801;6068.767633;11578.54816;3397.346862;7072.133659;4406.065195;3184.056086;2671.355628;7554.650771;16160.77402;308.6628893;10056.23706;3747.089365;1786.921979;9694.031825;7546.104954;3040.581909;17319.78604;16037.00852;10537.19858;1681.242174;4537.176377;7730.729534;14042.70445;3857.240236;731.6008099;3763.00161;8147.239127;24187.16328;9802.5367
5270.084427;2891.343283;7493.637425;8270.024866;16164.93832;1950.863561;4874.327968;3266.273863;3450.163055;4400.609353;3257.209264;7648.052531;4111.977767;6663.811235;2381.73277;6630.216961;4455.733129;4125.861372;10633.77173;2310.742094;5048.896121;3123.17089;83.38353804;10926.14255;4376.224578;2751.409482;4797.155055;2719.215139;19932.93709;11888.13135;5818.029115;10728.42938;4369.561663;20114.4237;1932.10074;20355.76593;32001.14789;3559.003172;28873.70691;6130.528451;11642.06328;3393.628404;7046.38434;4426.68455;3188.539751;2664.593022;7552.127558;16139.01426;310.1455813;10114.1618;3755.836918;1811.856003;9647.966592;7517.15324;3041.268925;17576.73169;16274.94615;10527.57036;1665.593984;4515.438345;7894.917727;14236.53102;3815.995662;739.2490443;3766.026043;8332.61007;24040.1076;10061.13512
5292.523372;2859.365848;7462.246402;8280.20426;16130.30434;1919.984146;4901.856384;3260.638794;3369.563223;4386.956297;3243.425223;7648.828691;4088.253246;6723.425099;2353.911251;6649.632561;4447.388447;4118.179571;10732.53412;2306.982768;5044.591796;3110.103766;80.79757343;10886.16822;4412.36506;2978.292593;4781.063582;2675.299075;19884.74435;11828.62581;5784.045701;10768.50802;4284.041379;19897.58262;1923.731507;20279.25875;32186.34562;3546.004569;28765.76367;6202.146544;11701.28513;3381.140554;7004.453477;4434.465579;3192.068921;2655.552052;7551.7917;16125.27883;311.3366169;10179.208;3764.219353;1840.651838;9592.336273;7491.379879;3043.340978;17856.74896;16534.25396;10516.93507;1651.127599;4492.485847;8082.779678;14493.32983;3776.87857;746.8125326;3772.693415;8517.637033;23857.59011;10325.31262
5313.668182;2827.026409;7431.316108;8312.783226;16060.56018;1889.845386;4936.460513;3252.75831;3277.518234;4372.518998;3229.822236;7655.143762;4064.283205;6785.723259;2324.179551;6669.984789;4442.915103;4114.085503;10830.87438;2303.940252;5036.746844;3100.963131;78.93149032;10844.67929;4452.43696;3216.434642;4769.681675;2634.587983;19825.88513;11758.43177;5772.457368;10802.71984;4185.723048;19669.15989;1915.633709;20209.83236;32372.46393;3533.334262;28656.79926;6281.326367;11755.87327;3361.502214;6949.112985;4430.986157;3194.699914;2644.744154;7553.208013;16118.65935;312.44163;10248.81367;3772.361396;1872.469325;9528.507626;7469.17073;3046.638817;18152.61524;16808.24287;10505.65118;1637.864009;4468.571142;8289.65899;14801.09289;3741.416916;754.3038005;3781.974115;8700.186341;23646.33315;10589.5885
5333.019135;2796.03532;7401.504026;8363.950176;15959.52375;1862.041854;4977.160055;3242.803064;3177.157247;4357.783762;3216.365074;7666.093496;4041.435467;6849.613253;2293.511295;6690.632638;4441.71262;4113.022486;10927.0877;2301.446638;5025.417797;3095.542105;77.73136079;10801.37353;4495.579442;3460.067009;4762.378022;2597.301178;19758.5111;11679.80096;5779.899099;10831.16411;4078.740091;19433.90125;1907.691054;20147.06397;32557.41064;3521.389125;28547.45462;6365.772377;11805.48725;3336.332283;6883.13478;4417.824162;3196.489047;2632.680762;7555.941312;16118.24746;313.6662546;10320.41679;3780.387774;1906.468304;9457.84741;7450.911652;3051.00319;18457.10791;17090.22383;10494.07714;1625.824206;4443.946491;8510.899268;15147.81222;3711.138657;761.7353735;3792.838535;8878.12432;23413.059;10848.48203
5350.076508;2768.102938;7373.467643;8429.893523;15831.01298;1838.168125;5022.97471;3230.943716;3071.609424;4343.236895;3203.018508;7680.773645;4021.077853;6914.002623;2262.880107;6710.935099;4443.180519;4114.433837;11019.46925;2299.334019;5010.661188;3093.633807;77.14325693;10755.94875;4540.931669;3703.421071;4758.521311;2563.657977;19684.7739;11594.98507;5803.00588;10853.94008;3967.225931;19196.5524;1899.787247;20090.53081;32739.09359;3510.566035;28438.37071;6453.189029;11849.78659;3307.249664;6809.290779;4396.557469;3197.492639;2619.873314;7559.556414;16123.13477;315.2161247;10391.45537;3788.423211;1941.808617;9381.722384;7436.988505;3056.274845;18763.00439;17373.50779;10482.57142;1615.029183;4418.864155;8741.844116;15521.47983;3687.571751;769.1197774;3804.257063;9049.317296;23164.48999;11096.5125
5364.34058;2744.939619;7347.864444;8506.801678;15678.84576;1819.818772;5072.924178;3217.350921;2964.003925;4329.364703;3189.74731;7698.279961;4004.578185;6977.798909;2233.259612;6730.251167;4446.718321;4117.762874;11106.31423;2297.434487;4992.533549;3095.031357;77.11325081;10708.10272;4587.632806;3940.728206;4757.480228;2533.877694;19606.82517;11506.23581;5838.412694;10871.14701;3855.313989;18961.85906;1891.805993;20039.8101;32915.42058;3501.261865;28330.18848;6541.280777;11888.43085;3275.873256;6730.352897;4368.763956;3197.767006;2606.833244;7563.618133;16132.41291;317.2968743;10459.3674;3796.592435;1977.650103;9301.499305;7427.787149;3062.29453;19063.08205;17651.40567;10471.49247;1605.499929;4393.576392;8977.83714;15910.08772;3672.244153;776.4695379;3815.200089;9211.631593;22907.34842;11328.19919
5375.311629;2728.255717;7325.351915;8590.863053;15506.84003;1808.588368;5126.028158;3202.195335;2857.469911;4316.653494;3176.516251;7717.708195;3993.304284;7039.909653;2205.623434;6747.939833;4451.725547;4122.452914;11185.9178;2295.580135;4971.091414;3099.527875;77.58741453;10657.53324;4634.822017;4166.219794;4758.623462;2508.179648;19526.81657;11415.80489;5882.754526;10882.88416;3747.137688;18734.56694;1883.630999;19994.47905;33084.29945;3493.873493;28223.54888;6627.752079;11921.07958;3243.82196;6649.09305;4336.021498;3197.368467;2594.07199;7567.691287;16145.17352;320.1141373;10521.59088;3805.020171;2013.152604;9218.544933;7423.693443;3068.902993;19350.11829;17917.22844;10461.19875;1597.257437;4368.335465;9214.221944;16301.62791;3666.683821;783.7971806;3824.638005;9362.933536;22648.35661;11538.06138
5382.489933;2719.761588;7306.587541;8678.26606;15318.81369;1806.071487;5181.306351;3185.647616;2755.136542;4305.589572;3163.290102;7738.154101;3988.623972;7099.242395;2180.945198;6763.360091;4457.601718;4127.947275;11256.57515;2293.603057;4946.391314;3106.91648;78.51182016;10603.9381;4681.638464;4374.127212;4761.319699;2486.783152;19446.89975;11325.94401;5932.666359;10889.25078;3646.830451;18519.42177;1875.145969;19954.11489;33243.63801;3488.797792;28119.09287;6710.307388;11947.3923;3212.714678;6568.283154;4299.907972;3196.35334;2582.100987;7571.34069;16160.50822;323.8735477;10575.56381;3813.831145;2047.475961;9134.226025;7425.093247;3075.940983;19616.89051;18164.28701;10452.04872;1590.322698;4343.393632;9446.342132;16684.09242;3672.418712;791.1152311;3831.541199;9501.089452;22394.23686;11720.61836
5385.375769;2721.167589;7292.228809;8765.199112;15118.58467;1813.862702;5237.778456;3167.87842;2660.132979;4296.659244;3150.033634;7758.713428;3991.90507;7154.704676;2160.198528;6775.870934;4463.746356;4133.689274;11316.58147;2291.335344;4918.489783;3116.990292;79.8325398;10547.01507;4727.221313;4558.681839;4764.937627;2469.907523;19369.22635;11238.90488;5984.783179;10890.34613;3558.5257;18321.16924;1866.234611;19918.29483;33391.34409;3486.431638;28017.4614;6786.651161;11967.02858;3184.170311;6490.695126;4262.001255;3194.777943;2571.431672;7574.131158;16177.50863;328.7807395;10618.72417;3823.150083;2079.780014;9049.90934;7432.372421;3083.249246;19856.17609;18385.89234;10444.40084;1584.716703;4319.003155;9669.541309;17045.47324;3690.976783;798.4362152;3834.880062;9623.965666;22151.71149;11870.38941
5383.469416;2734.184075;7282.933203;8847.85062;14909.97087;1833.556588;5294.464174;3149.058404;2575.588383;4290.348817;3136.711619;7778.48193;4004.515401;7205.204036;2144.357049;6784.831353;4469.558982;4139.122228;11364.23193;2288.609089;4887.443353;3129.54243;81.49564551;10486.46197;4770.709728;4714.115053;4768.845934;2457.772078;19295.94803;11156.93921;6035.739968;10886.26947;3486.356857;18144.55509;1856.780629;19886.59609;33525.32551;3487.171907;27919.29542;6854.487853;11979.64794;3159.807758;6419.10088;4223.879223;3192.698592;2562.575479;7575.627508;16195.26639;335.0413466;10648.50998;3833.101712;2109.224603;8966.961637;7445.916823;3090.668531;20060.75244;18575.35536;10438.61357;1580.460445;4295.416293;9879.16308;17373.7624;3723.88599;805.7726584;3833.624984;9729.428502;21927.50281;11981.89382
